start_time,end_time,duration,pitch,pitch_midi,velocity,note_name
66.78812834467121,67.15964761904762,0.37151927437641064,184.9972113558172,54,0.6836944,Fsharp3
66.62558866213152,66.78812834467121,0.16253968253968765,184.9972113558172,54,0.57127607,Fsharp3
65.84772018140589,65.99864988662131,0.15092970521541815,174.61411571650194,53,0.56463945,F3
65.65035056689342,65.84772018140589,0.1973696145124677,184.9972113558172,54,0.60703796,Fsharp3
65.41686712018141,65.6271306122449,0.21026349206348982,174.61411571650194,53,0.38981107,F3
65.0105179138322,65.17305759637188,0.16253968253967344,174.61411571650194,53,0.66758883,F3
64.58094875283446,64.90602811791383,0.3250793650793753,184.9972113558172,54,0.7081486,Fsharp3
64.43001904761904,64.58094875283446,0.15092970521541815,174.61411571650194,53,0.76152986,F3
63.18646757369615,63.372227210884354,0.18575963718820532,233.08188075904496,58,0.5894463,Asharp3
62.95426802721089,63.151637641723354,0.1973696145124677,207.65234878997256,56,0.6443288,Gsharp3
62.002249886621314,62.74528843537415,0.7430385487528355,233.08188075904496,58,0.6727029,Asharp3
61.11860770975056,61.5481768707483,0.4295691609977368,233.08188075904496,58,0.7349815,Asharp3
59.59641678004535,59.74863038548752,0.15221360544217077,207.65234878997256,56,0.5662069,Gsharp3
59.07396780045352,59.21328752834467,0.13931972789115576,207.65234878997256,56,0.65111166,Gsharp3
58.841768253968254,59.07396780045352,0.23219954648526198,207.65234878997256,56,0.50490034,Gsharp3
57.70399047619048,57.90136009070295,0.1973696145124748,184.9972113558172,54,0.6458521,Fsharp3
57.56338684807256,57.70399047619048,0.1406036281179155,174.61411571650194,53,0.58876437,F3
57.3311873015873,57.56338684807256,0.23219954648526198,184.9972113558172,54,0.3793077,Fsharp3
57.157037641723356,57.3311873015873,0.17414965986394293,174.61411571650194,53,0.59171206,F3
56.83195827664399,56.982887981859406,0.15092970521541815,184.9972113558172,54,0.52429974,Fsharp3
56.599758730158726,56.83195827664399,0.23219954648526198,174.61411571650194,53,0.7625656,F3
56.28628934240363,56.5765387755102,0.2902494331065739,184.9972113558172,54,0.596916,Fsharp3
55.99603990929705,56.28628934240363,0.2902494331065739,184.9972113558172,54,0.49132407,Fsharp3
55.298157369614515,55.43747709750567,0.13931972789115576,220.0,57,0.61550313,A3
53.056147845804986,53.381227210884354,0.3250793650793682,220.0,57,0.43235016,A3
52.75428843537415,52.92843809523809,0.17414965986394293,220.0,57,0.549584,A3
52.60335873015873,52.75428843537415,0.15092970521541815,207.65234878997256,56,0.6226934,Gsharp3
52.38276916099773,52.60335873015873,0.2205895691609996,207.65234878997256,56,0.7176353,Gsharp3
52.231839455782314,52.38276916099773,0.15092970521541815,220.0,57,0.596578,A3
51.45268707482993,51.65134058956916,0.19865351473922743,207.65234878997256,56,0.5337316,Gsharp3
51.290147392290244,51.45268707482993,0.16253968253968765,207.65234878997256,56,0.75318044,Gsharp3
51.01150793650793,51.290147392290244,0.27863945578231153,207.65234878997256,56,0.7274952,Gsharp3
50.8025283446712,51.01150793650793,0.2089795918367301,207.65234878997256,56,0.47337627,Gsharp3
49.827290249433105,50.01304988662131,0.18575963718820532,207.65234878997256,56,0.44826466,Gsharp3
49.60541678004535,49.80407029478458,0.19865351473922743,184.9972113558172,54,0.58923167,Fsharp3
49.17584761904762,49.41965714285715,0.24380952380952436,184.9972113558172,54,0.65612674,Fsharp3
48.94364807256236,49.17584761904762,0.23219954648526198,184.9972113558172,54,0.54034245,Fsharp3
48.16577959183674,48.31670929705216,0.15092970521541815,184.9972113558172,54,0.34883526,Fsharp3
47.51433696145124,47.82909024943311,0.3147532879818655,184.9972113558172,54,0.5529634,Fsharp3
45.21427755102041,45.45808707482993,0.24380952380952436,155.56349186104046,51,0.5022815,Dsharp3
44.73826848072562,45.09817777777778,0.35990929705215535,184.9972113558172,54,0.56301755,Fsharp3
44.08810975056689,44.320309297052155,0.23219954648526198,174.61411571650194,53,0.58682525,F3
43.285737414965986,43.61081678004535,0.3250793650793611,184.9972113558172,54,0.5029534,Fsharp3
42.57752879818594,42.79811836734694,0.2205895691609996,174.61411571650194,53,0.5390629,F3
42.10151972789116,42.42659909297052,0.3250793650793611,174.61411571650194,53,0.61359847,F3
41.962199999999996,42.10151972789116,0.13931972789116287,174.61411571650194,53,0.76908755,F3
40.730258503401366,41.12499773242631,0.3947392290249425,184.9972113558172,54,0.42891234,Fsharp3
40.31229931972789,40.730258503401366,0.4179591836734744,174.61411571650194,53,0.4187681,F3
39.68407664399093,39.98721995464853,0.30314331065760314,184.9972113558172,54,0.59990084,Fsharp3
38.139949659863944,38.592738775510206,0.45278911564626156,184.9972113558172,54,0.45076355,Fsharp3
38.00062993197279,38.139949659863944,0.13931972789115576,184.9972113558172,54,0.45169732,Fsharp3
37.745210430839,37.919360090702945,0.17414965986394293,174.61411571650194,53,0.6099612,F3
37.592996825396824,37.745210430839,0.15221360544217788,184.9972113558172,54,0.46987727,Fsharp3
37.30274739229025,37.592996825396824,0.2902494331065739,174.61411571650194,53,0.5691006,F3
33.85330022675737,34.259649433106574,0.4063492063492049,233.08188075904496,58,0.6872496,Asharp3
33.46888707482993,33.85330022675737,0.38441315192743986,233.08188075904496,58,0.46228772,Asharp3
33.004487981859405,33.25990748299319,0.25541950113378675,184.9972113558172,54,0.49162853,Fsharp3
32.71423854875283,33.004487981859405,0.2902494331065739,184.9972113558172,54,0.6000528,Fsharp3
32.37754920634921,32.71423854875283,0.33668934240362347,184.9972113558172,54,0.6048437,Fsharp3
32.191789569160996,32.38915918367347,0.1973696145124748,207.65234878997256,56,0.5784784,Gsharp3
31.679666666666666,32.11051972789115,0.43085306122448586,207.65234878997256,56,0.72578174,Gsharp3
31.517126984126982,31.679666666666666,0.1625396825396841,207.65234878997256,56,0.80950123,Gsharp3
30.077489795918368,30.541888888888888,0.4643990929705204,207.65234878997256,56,0.5283648,Gsharp3
29.785956462585034,29.93817006802721,0.15221360544217433,184.9972113558172,54,0.45776007,Fsharp3
29.47248707482993,29.751126530612243,0.27863945578231153,207.65234878997256,56,0.5985305,Gsharp3
28.822328344671202,29.333167346938776,0.5108390022675735,184.9972113558172,54,0.48103893,Fsharp3
28.39275918367347,28.822328344671202,0.42956916099773323,184.9972113558172,54,0.56625867,Fsharp3
28.24182947845805,28.39275918367347,0.15092970521541815,184.9972113558172,54,0.72386193,Fsharp3
27.82387029478458,28.09089977324263,0.26702947845804914,207.65234878997256,56,0.59161985,Gsharp3
27.16081768707483,27.323357369614513,0.1625396825396841,277.1826309768721,61,0.71760714,Csharp4
26.882178231292517,27.16081768707483,0.27863945578231153,277.1826309768721,61,0.5881559,Csharp4
25.94177006802721,26.232019501133788,0.29024943310657747,155.56349186104046,51,0.7268334,Dsharp3
25.383207256235828,25.743116553287983,0.35990929705215535,184.9972113558172,54,0.5551749,Fsharp3
25.151007709750566,25.301937414965987,0.1509297052154217,207.65234878997256,56,0.611761,Gsharp3
24.767878458049886,25.151007709750566,0.38312925170068013,207.65234878997256,56,0.5743739,Gsharp3
24.570508843537414,24.767878458049886,0.19736961451247126,207.65234878997256,56,0.63900113,Gsharp3
23.873910204081632,24.106109750566894,0.23219954648526198,195.99771799087463,55,0.61515486,G3
23.721696598639458,23.873910204081632,0.15221360544217433,195.99771799087463,55,0.6634494,G3
22.676798639455782,23.08314784580499,0.40634920634920846,174.61411571650194,53,0.622441,F3
22.537478911564627,22.676798639455782,0.13931972789115576,155.56349186104046,51,0.57504076,Dsharp3
22.224009523809524,22.374939229024946,0.1509297052154217,195.99771799087463,55,0.54237115,G3
21.839596371882088,22.224009523809524,0.3844131519274363,184.9972113558172,54,0.5822731,Fsharp3
21.38680725623583,21.839596371882088,0.452789115646258,184.9972113558172,54,0.7876236,Fsharp3
20.423179138322,20.643768707482995,0.22058956916099604,184.9972113558172,54,0.64754087,Fsharp3
20.28385941043084,20.423179138322,0.13931972789115932,184.9972113558172,54,0.76504236,Fsharp3
20.005219954648528,20.28385941043084,0.27863945578231153,184.9972113558172,54,0.49445626,Fsharp3
19.864616326530612,20.005219954648528,0.1406036281179155,184.9972113558172,54,0.55690044,Fsharp3
19.609196825396825,19.760126530612244,0.15092970521541815,174.61411571650194,53,0.4855701,F3
19.295727437641723,19.481487074829932,0.18575963718820887,184.9972113558172,54,0.64654684,Fsharp3
19.017087981859408,19.284117460317457,0.26702947845804914,174.61411571650194,53,0.75265044,F3
16.40355918367347,16.658978684807256,0.25541950113378675,233.08188075904496,58,0.6144218,Asharp3
15.879826303854875,16.078479818594104,0.1986535147392292,233.08188075904496,58,0.66329116,Asharp3
15.728896598639455,15.879826303854875,0.15092970521541993,233.08188075904496,58,0.8014228,Asharp3
15.368987301587302,15.728896598639455,0.3599092970521536,233.08188075904496,58,0.6847027,Asharp3
14.86975827664399,15.10195782312925,0.2321995464852602,184.9972113558172,54,0.6243419,Fsharp3
14.614338775510204,14.86975827664399,0.25541950113378675,184.9972113558172,54,0.4556345,Fsharp3
14.324089342403628,14.614338775510204,0.2902494331065757,184.9972113558172,54,0.68297094,Fsharp3
14.115109750566893,14.266039455782312,0.15092970521541993,207.65234878997256,56,0.6421541,Gsharp3
13.917740136054421,14.115109750566893,0.19736961451247126,220.0,57,0.5234839,A3
13.579766893424036,13.917740136054421,0.337973242630385,207.65234878997256,56,0.76871246,Gsharp3
13.428837188208616,13.579766893424036,0.15092970521541993,207.65234878997256,56,0.7677189,Gsharp3
12.163349659863945,12.465209070294785,0.30185941043083986,207.65234878997256,56,0.49667308,Gsharp3
11.977590022675738,12.163349659863945,0.1857596371882071,207.65234878997256,56,0.6987875,Gsharp3
11.848596371882087,11.977590022675738,0.12899365079365133,207.65234878997256,56,0.6954426,Gsharp3
11.5931768707483,11.74410657596372,0.15092970521541993,184.9972113558172,54,0.53819746,Fsharp3
11.349367346938775,11.523517006802722,0.17414965986394648,207.65234878997256,56,0.67840564,Gsharp3
10.989458049886622,11.12877777777778,0.13931972789115754,184.9972113558172,54,0.5830887,Fsharp3
10.55988888888889,10.989458049886622,0.42956916099773146,184.9972113558172,54,0.47813797,Fsharp3
10.118709750566895,10.55988888888889,0.4411791383219956,184.9972113558172,54,0.61865276,Fsharp3
9.64141678004535,9.944560090702948,0.3031433106575978,207.65234878997256,56,0.6760639,Gsharp3
8.979648072562357,9.339557369614512,0.35990929705215535,277.1826309768721,61,0.48030645,Csharp4
8.747448526077097,8.979648072562357,0.2321995464852602,277.1826309768721,61,0.7745223,Csharp4
7.840586394557823,8.085679818594103,0.24509342403628054,155.56349186104046,51,0.66726893,Dsharp3
7.364577324263038,7.585166893424036,0.2205895691609978,184.9972113558172,54,0.71408856,Fsharp3
7.004668027210885,7.167207709750567,0.16253968253968232,207.65234878997256,56,0.5930262,Gsharp3
6.575098866213152,6.818908390022676,0.24380952380952348,207.65234878997256,56,0.7620286,Gsharp3
6.366119274376417,6.575098866213152,0.20897959183673542,220.0,57,0.7122819,A3
6.226799546485261,6.366119274376417,0.13931972789115576,207.65234878997256,56,0.74806714,Gsharp3
5.94687619047619,6.075869841269841,0.12899365079365133,195.99771799087463,55,0.41897574,G3
5.795946485260771,5.94687619047619,0.15092970521541904,207.65234878997256,56,0.47511354,Gsharp3
4.658168707482993,4.855538321995465,0.19736961451247215,174.61411571650194,53,0.6262271,F3
4.518848979591836,4.658168707482993,0.13931972789115665,174.61411571650194,53,0.765369,F3
4.367919274376417,4.518848979591836,0.15092970521541904,155.56349186104046,51,0.5662147,Dsharp3
3.9486761904761902,4.100889795918367,0.152213605442177,184.9972113558172,54,0.5665254,Fsharp3
3.519107029478458,3.7745265306122446,0.25541950113378675,184.9972113558172,54,0.6855674,Fsharp3
3.240467573696145,3.519107029478458,0.27863945578231286,184.9972113558172,54,0.6996972,Fsharp3
2.1026897959183675,2.5090390022675737,0.40634920634920624,184.9972113558172,54,0.60561925,Fsharp3
1.9620861678004535,2.1026897959183675,0.14060362811791394,184.9972113558172,54,0.69594103,Fsharp3
1.7647165532879818,1.9156462585034013,0.15092970521541949,164.81377845643496,52,0.3277439,E3
1.4512471655328798,1.5905668934240362,0.13931972789115643,174.61411571650194,53,0.58294547,F3
1.1145578231292517,1.3235374149659864,0.20897959183673476,184.9972113558172,54,0.6118742,Fsharp3
0.8707482993197279,1.1145578231292517,0.2438095238095238,184.9972113558172,54,0.80938184,Fsharp3
209.28855102040816,209.4278707482993,0.13931972789114866,220.0,57,0.7001602,A3
225.18127120181407,225.90108979591838,0.7198185941043107,233.08188075904496,58,0.5119291,Asharp3
170.69452834467123,170.84545804988664,0.15092970521541815,233.08188075904496,58,0.57972205,Asharp3
143.58015056689342,145.65962040816328,2.079469841269855,233.08188075904496,58,0.52852523,Asharp3
136.80639818594105,137.10954149659864,0.3031433106575889,207.65234878997256,56,0.5924766,Gsharp3
188.62027845804988,188.7492721088435,0.1289936507936318,207.65234878997256,56,0.5843205,Gsharp3
15.17161768707483,15.334157369614513,0.16253968253968232,207.65234878997256,56,0.59714925,Gsharp3
155.44164081632653,155.6041804988662,0.16253968253968765,246.94165062806206,59,0.56411177,B3
234.18413922902494,234.36989886621316,0.18575963718822663,233.08188075904496,58,0.5497154,Asharp3
209.79939002267574,209.95031972789116,0.15092970521541815,174.61411571650194,53,0.6437404,F3
188.4577387755102,188.59705850340137,0.13931972789117708,233.08188075904496,58,0.5999798,Asharp3
152.44369886621314,152.6178485260771,0.17414965986395714,233.08188075904496,58,0.5736102,Asharp3
44.320309297052155,44.55250884353742,0.23219954648526198,184.9972113558172,54,0.588823,Fsharp3
271.3024108843538,271.45334058956917,0.15092970521538973,440.0,69,0.5670356,A4
259.8008299319728,261.35785079365075,1.5570208616779269,2093.004522404789,96,0.5150997,C7
160.91250793650795,161.47107074829933,0.5585628117913757,233.08188075904496,58,0.5115062,Asharp3
108.86642811791384,109.0986276643991,0.23219954648526198,233.08188075904496,58,0.4690597,Asharp3
243.32761088435373,243.58303038548752,0.25541950113378675,233.08188075904496,58,0.5400176,Asharp3
211.64666031746032,211.8092,0.16253968253968765,207.65234878997256,56,0.5948617,Gsharp3
75.39625714285714,75.53686077097505,0.1406036281179155,207.65234878997256,56,0.5863753,Gsharp3
268.32897278911565,268.4682925170068,0.13931972789112024,391.99543598174927,67,0.5614732,G4
254.00359954648525,254.30674285714284,0.3031433106575889,311.1269837220809,63,0.5275838,Dsharp4
216.29321904761906,216.53831247165533,0.24509342403626988,466.1637615180899,70,0.4794226,Asharp4
266.2727229024943,266.48170249433105,0.2089795918367372,369.9944227116344,66,0.5165087,Fsharp4
25.8011664399093,25.930160090702948,0.12899365079364955,138.59131548843604,49,0.534543,Csharp3
101.66439047619048,101.82693015873015,0.16253968253967344,195.99771799087463,55,0.5100646,G3
149.56314058956917,149.72568027210886,0.16253968253968765,311.1269837220809,63,0.52143234,Dsharp4
219.140231292517,219.31438095238093,0.17414965986392872,311.1269837220809,63,0.5060905,Dsharp4
222.4271387755102,222.57935238095237,0.15221360544217077,277.1826309768721,61,0.4980348,Csharp4
250.33356281179138,250.7399120181406,0.4063492063492049,349.2282314330039,65,0.47034407,F4
185.9603097505669,186.09962947845807,0.13931972789117708,155.56349186104046,51,0.49202248,Dsharp3
254.56216235827662,254.7943619047619,0.2321995464852762,311.1269837220809,63,0.5207178,Dsharp4
116.32516916099773,116.47609886621315,0.15092970521541815,880.0,81,0.49205163,A5
244.6176022675737,244.75692199546484,0.13931972789114866,233.08188075904496,58,0.46364346,Asharp3
143.16219138321995,143.40600090702947,0.24380952380951726,233.08188075904496,58,0.5005599,Asharp3
80.39239909297052,80.810358276644,0.4179591836734744,29.13523509488062,22,0.44005206,Asharp0
217.40906077097506,217.65287029478458,0.24380952380951726,1864.6550460723597,94,0.43716264,Asharp6
143.47566077097505,143.67303038548752,0.1973696145124677,466.1637615180899,70,0.44798273,Asharp4
139.46765079365082,139.63019047619048,0.16253968253965922,155.56349186104046,51,0.44499967,Dsharp3
117.8009201814059,118.04472970521543,0.24380952380953147,1396.9129257320155,89,0.44740236,F6
269.0023514739229,269.26938095238097,0.26702947845808467,415.3046975799451,68,0.4481761,Gsharp4
43.890740136054426,44.07649977324263,0.18575963718820532,174.61411571650194,53,0.30444482,F3
213.56359047619048,213.9699396825397,0.4063492063492049,1396.9129257320155,89,0.3894688,F6
215.95652970521544,216.4325387755102,0.476009070294765,622.2539674441618,75,0.43010527,Dsharp5
257.8374598639456,258.33797278911567,0.500512925170085,2793.825851464031,101,0.40936163,F7
128.14021950113377,128.36080907029478,0.2205895691610067,184.9972113558172,54,0.38902304,Fsharp3
238.36629886621316,238.4952925170068,0.1289936507936318,830.6093951598903,80,0.42021656,Gsharp5
210.69464217687076,210.8687918367347,0.17414965986392872,1244.5079348883237,87,0.41601238,Dsharp6
81.01933786848073,81.19348752834468,0.17414965986394293,698.4564628660078,77,0.4031468,F5
65.17305759637188,65.37042721088434,0.1973696145124677,184.9972113558172,54,0.39304313,Fsharp3
210.41471882086168,210.5901523809524,0.17543356009070976,932.3275230361799,82,0.40083426,Asharp5
273.49798049886624,273.6489102040817,0.15092970521544657,466.1637615180899,70,0.38257587,Asharp4
207.61543038548754,207.76636009070296,0.15092970521541815,155.56349186104046,51,0.38716084,Dsharp3
251.70354013605444,252.01700952380952,0.3134693877550774,1479.9776908465376,90,0.32898223,Fsharp6
265.52840045351473,265.714160090703,0.18575963718825506,1108.7305239074883,85,0.34442404,Csharp6
215.41086077097506,215.5501804988662,0.13931972789114866,622.2539674441618,75,0.34091425,Dsharp5
216.59636235827665,216.7356820861678,0.13931972789114866,622.2539674441618,75,0.3321,Dsharp5
122.57518866213152,122.74933832199547,0.17414965986394293,1244.5079348883237,87,0.30233195,Dsharp6
175.8183800453515,175.9693097505669,0.15092970521541815,207.65234878997256,56,0.29454553,Gsharp3
